place_id,name,category,primary_type,address,lat,lng,price_level,rating,rating_count,neighbourhood,review_snippets
ChIJWQ8WOgAb2jER807hEn4gYbs,Hawkerlab,food,food_court,"7 Science Park Dr Geneo, 7 Science Park Dr, #01-25 Singapore Science Park 1, Singapore 119316",1.2916280999999998,103.7870664,2,4.0,29,NUS,"Not easy to find this place. Its sole and separate entrance is at the Citadines building (not Shopee building), on the extreme right of the dropoff point, next to the PyRoast cafe. This is the less well-known and therefore less crowded food court of Geneo, compared to Makan Street. It has 10 stalls (excl drinks), more than the 8 stalls (excl drinks stall) at Makan Street. The whole place seems more airy and less cluttered due to the higher ceiling, long stretch of floor-to-ceiling glass panels, more organised table layout, and wider spacing btw tables tables. There is an entire | Ordered Chicken Aglio Olio and cheese fries from Cafe P. Came after lunch hours so not crowded and more time to enjoy our meal with some view! Recommended to try! | Very nice, clean and relatively new food court in the heart of Science park. A wide variety of different options, but a bit pricier than The Best Bites food court nearby. I recommend the economy rice, chicken rice and Vietnamese stalls here! Pretty crowded during lunch hours."
ChIJBfpIMFIa2jER0kicxx7NJvk,The Dining Avenue,food,food_court,"1 Lower Kent Ridge Rd, #05-01, Singapore 117599",1.2935219999999998,103.7848195,2,3.7,203,NUS,"This food court is located at the top floor of Kent Ridge MRT Station. Environment is clean and spacious. Teh was good. However, food were expensive for the average taste and quality. | Not the best food quality in my experience hit and miss in some store. The BCM store is it a hybrid I never seen a fried meatball in the noodles and the taste of the seasoning not good enough Cai fan probably the best most friendly keep asking everybody to come because they got a lot of variety the rest of the store not much to offer. Limited hala meal. Some store can’t tell if it’s hala base on offering | The bak chor mee from the stall Noodle Master was not bad but it’s too spicy. The stall operator didn’t bother to ask if we needed it to be spicy, tomato, or plain. Looks like they lack experience. It’s also not a traditional bak chor mee as they added two fried meat balls. The meatballs were nice but one of them was cold inside. The noodles was cooked to perfect texture and that’s a plus point!"
ChIJ6b8PEPga2jEROvB27FERork,Central Square Canteen,food,food_court,"31 Lower Kent Ridge Rd, Singapore 119078",1.2984346999999998,103.7752005,2,3.9,81,NUS,"Food choices were not bad but at above average prices. Ambience was basic, almost like a factory canteen. The metal chairs were extremely uncomfortable. | An air-conditioned canteen located at Level 1 of Yusof Ishak House. It houses six stalls, including one for drinks & snacks and another catered to Muslim patrons. Outside the canteen’s main entrance are four other kiosks offering takeaway food. | Avoid during lunch. Local delights stall you'd have to wait 30 mins for hokkien mee/carrot cake. Affordable food but would appreciate if they premake these during lunch to avoid long waiting times."
ChIJXRoJwoUZ2jERStGn9ZKRR8k,Oppa! Fried Chicken,food,korean_restaurant,"73A Ayer Rajah Cres., #01-37 Timbre+ One North, Singapore 139957",1.297437,103.7875057,2,4.5,103,NUS,"Nothing beats a catchup with friends over Korean fried chicken on a Sunday night. We love the crabstick rice balls too. Chicken was fried to perfection, crispy on the outside and tender inside. Service was swift and friendly too! We will definitely be back with family and friends! | My new favorite Korean fried chicken. Sweet sour sauce is not overly sweet which I like. I just wish they have honey mustard kinda dipping sauce for normal fried chicken as I felt it’s a little dry without sauce. Very affordable price and I love their boneless meat. Also their French fries are very good. I had their chicken twice last month and can go there soon again. Highly recommend this place. | My husband bought it back home for us. It's still crunchy when it reached home and the taste is good! I especially like the Korean style fried chicken. My daughter loves the onion ring. Give it a try if you're there. It's juicy!! Slurrrp 🤤"
ChIJM5o_GAAb2jER1vQNXmoGdVA,Makan Street 福满街,food,food_court,"1 Science Park Dr, B1-01 Geneo, Singapore 118221",1.2922109,103.7858395,2,3.7,32,NUS,"Updated Came 3 times in all. Once too hot and too crowded. Other two times came at no peak hours. Western food mid noon couple and young lady is v service orientated. Chicken chop and paid sides like onion rings is v good. Asked chef to help to cut the chicken chop so that it can be easily eaten and need not use normal knife to cut the meat at small serving area. Dinner service I had lamp chop. Younger staff is a bit unfamiliar. Portion of lamp chop is vvv small. This shop gives generous sides, fried rice, pasta | Hidden in one corner of Geneo, opposite end of the building from the restaurants' side. = No official info on opening hours. Some stalls are open on weekends, but others are closed. - Low ceiling, so can be kinda stuffy. - Rectangular tables near the windows are fixed in position, yet are installed too far from the bench seating, i.e. shorter people or ladies gotta stretch/ lean forward to consume their dishes. Impossible to find seating during lunchtime peak hour (12pm - 2pm). There are individual counter seating near the wash basin area. + No takeaway fees (11am - 2pm) | Quiet hawker at Geneo after work hours. Not much variety but got your standard mix rice, fish soup, Japanese, western, mala selections. Plus side is that you get 10% off when you pay with their app. Most stalls close around 8+pm so be sure to come before then"
ChIJ3aZPumEa2jERMCfubBhZaaU,Koufu (Singapore Polytechnic Food Court 4),food,food_court,"500 Dover Rd, Singapore 139651",1.3112289,103.7771995,2,4.1,400,NUS,"Not bad for aircon food court inside school. Have lots of space. Heard from next table their fried chicken isn't nice. But my mum n me ordered fish soup n was super fresh n nice fish we felt ok. | Located at level 1, patrons can enjoy good in air-con comfort at this Koufu food court. Many tables available, configurable for 2-pax to 8-pax or any sizes. Price is reasonable: $3.50 for this bowl of ban mian. | Just had lunch and crowd was still large even though its the holidays. Most canteen in SP were closed though. Queuing for food and getting a table was still quick. I had the nasi padang from the nasi padang stall with sambal fish loin, cabbage and an egg, costing $4.50 and coffee for $0.90. Thus, it's pretty affordable and tasted ok too. Guess price catered to student crowd. The nasi padang and fish soup stall were the ones with the longer queues."
ChIJMZpVzkgb2jER9Q9XfcbZYEU,Food Court 3 (Foodgle),food,food_court,"500 Dover Rd, Singapore 139651",1.3088754,103.7783074,2,4.1,159,NUS,"FC3 has been through a lot. After SG’s 2020 Circuit Breaker during COVID-19, many food stalls closed down. New hawkers came into the picture, but still leaves much to be desired and plenty of room for new tenants. | Singapore Poly's FC3 is the secret hideout of one of the top 10 chicken rice places in Singapore. See pictures. | Recommend wok stall's salted egg chicken rice and sambal chicken cutlet fried rice. Waffles shop is good too. Generally prices are very reasonable. Food court closes slightly later so it is a convenient place for those with night classes."
ChIJkTga80Ub2jERswFe-PJ5jas,Koufu (SP Food Court 1),food,food_court,"500 Dover Rd, Singapore 139651",1.3077199,103.7813666,2,4.3,90,NUS,"The people there are very nice, also with the AC, the place is very comfortable. One of the best food courts in Singapore Poly | The western food store not bad. Had grilled chicken breast plus two sides. Good quality food value for money | I got the cheese omelette curry rice for only $4! The food here is cheap, affordable and tasty!"
ChIJhZMiT6wb2jER5cO55GRxCLo,Best Bites,food,food_court,"73 Science Park Dr, #B1-01 Singapore Science Park 1, Singapore 118254",1.2905311,103.7890149,2,4.0,177,NUS,"Had Indian food, got the mutton lunch set for $8 on a weekday. Consists of freshly made naan, rice, papadum, mutton curry, 3 vegetables (selected chickpeas, cabbage, fried cauliflower) very nice. Also had economic rice there before, also quite nice. The price is very reasonable. | Very convenient and affordable workplace canteen here with some very good stalls. Not many stalls, but still pretty nice variety from chicken rice to vegetarian options! Can get pretty crowded at 12pm. | + The only cheap place for lunch in Science Park 1. The cluster of restaurantt at the entrance to Science Park 1 are too expensive and cater to a different expat crowd. + Range and price wise is ok. It has everything you need in a food court (chicken rice/noodles $4, sliced fish soup, Yong Tau Foo 90 cents min 5 pc , Indian) and international cuisine (Western, Indonesian / Thai). Raja Rasa, the last stall hidden at the corner is a hidden Indonesian/Thai gem in taste and price. - Food court can be extremely crowded with 15-20 pax queues"
ChIJ6Sr3OgAb2jERFNILwBR8Kxs,Foodini,food,food_court,"30 Biopolis St, #01-01 Matrix, Singapore 138671",1.3033901,103.7925581,2,4.4,105,NUS,"Delicious pasta. Taste was authentic. Price was affordable and the portion was huge. Quality of the ingredients 👍 will definitely be back to try the other pastas! Tiramisu is also a must try! | Had a really happy lunch at SG Mama Pasta, Foodini today! The pasta were very good, rich in flavor and nicely cooked. The selection of pasta is wide, with many different cooking styles to choose from. The price is very worth it for the quality of food. It’s not easy to find pasta that tastes this good at such a reasonable price! Definitely a nice little spot if you’re craving comforting pasta without breaking the wallet. Will be back again! | I ate at the Indian shop and enjoyed the food. However, the auntie charged me $8 for 1 meat (chicken) and 2 veg. My Indian friend was only charged $6.50 for the same dishes. This is not my first time eating here and I paid $7 for 1 meat (mutton) and 2 veg (same veg as well) previously. From my attached photos, I paid $8 for the one on the left (chicken) and $6-7 for the one on the right (mutton). Exact same vegetables btw. I asked the auntie why I was paying so much more than my friend who"
ChIJBfv6PmAa2jERNwMSBr61hoE,"SP - Foodcourt 5, Swimming Pool and Gym",food,restaurant,"500 Dover Rd, Singapore 139651",1.3094020000000002,103.777034,2,4.2,154,NUS,"A sad place for food. Decent place for study. KFC - barely open, low quality Subway - trash Japanese store - Tenents keeps getting replaced. Food ok but on the pricy side. Popular book store - Killed by covid Starbucks - For the rich kids Mom and Pop shop - Meh. Vending machines have cheaper drinks so not worth it. | usually crowded during lunch times, and you can't use your laptop from 11am-2pm. that being said, the food is good- I recommend the Japanese food at Brunch Date- but since it's mostly chain stores, the standard is consistent. | Apart from Starbucks, KFC and Subway, food choices are extremely limited. You can get preheated food like omelete, chicken, spaghetti sets at a shop. Good place to chill by the poolside though, if it isn't so crowded."
ChIJGUnuuU0b2jERketVgnweMY4,Wheathead,food,bakery,"8 Slim Barracks Rise, #01-01, Singapore 138492",1.3029441,103.7889438,2,4.4,173,NUS,"Wheathead Baking has been on my list since their home bakery days, so I was excited to visit their physical one-north outlet. It’s a little out of the way with no seating, but I loved the open-air kitchen and big windows. Nice to see it buzzing even on a weekday afternoon. The Banana Cream Pie ($14) was easily one of the best pies I’ve had. The all-butter crust was crisp and flaky with a slight savoury note, layered with whipped cream, vanilla creme patisserie, sweet bananas, and a rich bourbon caramel. Pricey but worth every dollar. The Chicken Caesar Sandwich | So the first time I came I wanted to try the baked goodies … I got the banana pie, the banana bread, and the sour cherry pie. All were fantastic. The crust on the pies is flaky and crisp, I loved the sour cherry filling with the crumble. When I saw they had sandwiches, I came back for lunch, and man … some of the best sandwiches in the city!!! They make all of their own focaccia and you can tell that it’s super high quality! The spicy mortadella was legendary, great ingredients and so well executed. The buttah hammer | I enjoy many of their bakes, especially the banana cream pie with its caramel sauce, and pastries like the plum cake and earl grey toast. The spicy mortadella sandwich, while made with great ingredients, was more of a one-time experience given the price and not very memorable flavour-wise. That said, I had an unpleasant experience with their banana bread: I found several pieces of eggshell large enough to spit out, and I’ve submitted feedback but haven’t received any acknowledgement yet. Beyond that, the banana bread itself leans on the sweeter and drier side, so I’d personally recommend their other bakes"
ChIJ30rumbcb2jERXAG34V6Jr0E,Brash Boys Coffee,food,cafe,"8 Biomedical Grv, #01-12 Neuros, Singapore 138665",1.3023987,103.7931831,2,4.9,144,NUS,"Baristas were very friendly and this strawberry matcha soy latte was very delicious! The matcha had a rich and very deep flavour that balanced with the strawberry puree really well. Will also recommend the buttered latte. It was so yummy, we forgot to take a picture. 🤣 | Ohhhh Maiiiii Goddddddd, we ordered cookies and drinks via Grab. I rly love the cookieeeeeeees! The texture, taste and sweetness alll are just nice! This is the best cookies so far I had in my life. Will support again 😗 | Wonderful coffees served here. Had an iced americano and it was done well. Beautiful nutty flavour without any burnt profile. They have a selection of cookies available & they looked pretty delectable. Recommended if you are in the area."
ChIJV5Z8vb0j2jERXLDUUALWTQQ,The Bagel Bunch,food,bagel_shop,"9 N Buona Vista Dr, Tower 1, #01-01 The Metropolis, Singapore 138588",1.3064596,103.7914032,2,4.7,368,NUS,"Glad I finally got to try The Bagel Bunch at Buona Vista for lunch after having it on my list for a while. The menu is fairly small, but prices are more affordable compared to many other bagel spots. It’s mainly a takeaway place, with just a couple of outdoor seats available. I ordered the Bagel Brunch ($11.90). While the bagel isn’t as thick as some others, it was still filling without being overly heavy. The classic combination of bacon, eggs, cheese, tater tots, and pickled onions is unsurprisingly great, with the tater tots adding a nice crunch and the | What started as a home-based business is now a cosy brick-and-mortar kiosk, serving up New York–style bagels that are freshly baked and generously filled. I went straight for their Lox of Love ($16.90) because smoked salmon on a bagel is honestly a forever combo for me. This bagelwich came stacked with smoked salmon, romaine, tomatoes, pickled red onions, and scallion cream cheese, all tucked into my bagel of choice. And when I say generous, I mean generous. The smoked salmon was layered thick, fresh, and nicely balanced with the crunch from the veggies. Every bite felt clean and satisfying, not | Cute space tucked in the corner of The Metropolis. A quick 3min walk from Buona Vista MRT station. Got the katsu bagel with tomatoes as an add on and it was perfect. The pork katsu was freshly fried upon order and was crispy, yet not oily or fatty. It complemented the fresh chewy bagel perfectly. The slaw, together with the light drizzle of tonkatsu and sesame sauce, helped to moisten the bagel a little more, making it even more palatable. You can tell how generous they are with the ingredients within my bagel. Service crew were friendly and efficient as"
ChIJd7L66kIa2jERXBvH7oHTlgQ,Cedele - The Star Vista,food,bakery,"1 Vista Exchange Grn, #01-18/19 The Star Vista, Singapore 138617",1.3068419999999998,103.78844,2,3.5,544,NUS,"I had such a surprising experience today at Cedele Buona Vista branch! I was genuinely so happy to see Raizel on duty again after such a long time since my previous visits with her at the Great World branch. I tried their new menu dish, the Dyo Salad, and I absolutely loved it. It is fresh, delicious, and very satisfying. And of course, I couldn’t leave without getting my all-time favorite carrot cake, which was as amazing as ever. What truly made the visit extra special was Raizel’s exceptional customer service. She remains warm, friendly, attentive, and always makes customers | We had a wonderful experience at Cedele Star Vista recently! My friends and I dropped by for coffee and were lucky to be served by the manager Ms Hazel. Thanks for her warm, attentive, and truly welcoming, excellent service. She recommended the Pulled Beef Sandwich on sourdough bread, and it was an absolute highlight! The pulled beef was flavorful and tender, and the combination was delicious. Paired with our coffees, everything hit the spot. We’ll definitely be back! Highly recommend this branch, especially if you’re looking for great food and better hospitality. Thank you, Ms Hazel and the team at | Cedele @cedelesingapore Easter Menu 2026 🐣🍊🍫 If you are looking for something sweet to celebrate Easter, Cedele has rolled out their 2026 Easter menu (9 Mar – 8 Apr) featuring a lineup of treats made with their usual natural ingredients. The Orange Chocolate Delight Cake (from $78) is a rich chocolate cake with a lovely citrus lift, made with housemade orange yoghurt and unrefined sugar for a soft, moist crumb. Another new item this year is the Lemon Carrot Walnut Cupcake, part of the Assorted Cupcakes (Box of 6 for $32). It’s a moist carrot walnut sponge topped with smooth"
ChIJp0JVlEIa2jERJq354ggTRX4,"Awfully Chocolate Star Vista (CAFE) – Cake Shop, Bakery & Chocolate Cakes",food,dessert_shop,"1 Vista Exchange Grn, #02-18 The Star Vista, Singapore 138617",1.3069569,103.7884556,2,4.4,1004,NUS,"I’ve been a regular customer of Awfully Chocolate, purchasing cakes and cookies both online and in-store. This particular branch, however, truly stood out and made the visit worthwhile thanks to the excellent customer interaction. The staff were attentive, kind, and demonstrated natural suggestive selling skills that enhanced the experience. Beyond their signature cakes, they also serve coffee, affogato, and offer a wide selection of pastries, boulangerie items, cookies, and more. While many of the cakes are priced on the higher side, the quality makes them worth it. We chose the salted caramel cake, which was rich, decadent, and elevated further | Great selection of chocolate! And all of the variants I bought were delicious. Will definitely go back and try the others. | I online ordered for a chocolate cake, 2 tubs of ice cream and the CNY chocolate nuts bundle. Upon collecting, I noticed 2 out of the 3 bottles of chocolate nuts have a shelf life of 2 months. Upon enquiring, I was told the bundle is a discount product because of shorter shelf life. I wish this can be clearly stated on your website. The bundle is only a few dollars less than the actual price. I rather pay a full price for a longer shelf life. I thank your Star outlet servers Emmalynn and Nawsai for calling their supervisor"
ChIJich_yQob2jER9cVypvPlJS8,Whiskdom Cafe - Galaxis,food,cafe,"1 Fusionopolis Pl, #01-18/19 Galaxis, Singapore 138522",1.2998432,103.7877714,2,4.0,47,NUS,"We came here because sis wanted to try their bagels. We had: 🐄 ALOHA PULLED BEEF ($18) Pulled beef, grilled pineapple, cabbage. barbecue sauce 🐓 BREAKFAST SAMMY ($14) Chicken spam, hashbrown, sunny side up. chicken floss, sweet mayo Both came with tater tots. They were out of other bagels except for original. Simple filling meal. Other than bagels, they also serve rice bowls and an array of drinks. 🍍The Crown ($8)- pineapple and Americano 💜 Taro Latte ($7.50)- it’s the syrup kind I do agree about the ventilation issue that there’s this stale air but we were not super bothered | Dropped by Whiskdom Galaxy at Fusionopolis and tried their cookie, brownie, and a bagel—and wow, the portions do not hold back. The bagel was massive and super satisfying—crusty on the outside, soft inside, and packed with delicious filling. Easily a meal on its own. Their cookie and brownie were rich, indulgent, and everything you'd expect from Whiskdom’s famous bakes. Only downside? The shop had a bit of a burnt food smell lingering inside—maybe from recent baking, but it did take away slightly from the otherwise cozy experience. Rating: 4/5 — fantastic bakes and hearty portions; just hope the ventilation improves | Bad ventilation-very strong oil smell upon entering… should have taken it as a cue to not eat here but everywhere else was crowded and I was in a rush. Food was a let down. My bagel (shrooms melt) was 1. Cold in the middle, 2. Cheese was not melted. The only thing that was ok was the tater tots The coffee options? My $7 oat white came looking as per my picture. Couldn’t be bothered asking for a change as I was so appalled that the barista thought this was acceptable to serve to a customer. Easily the worst presented"
ChIJ9_fOQTkb2jERU__uZ8PHxSw,Cedele - The Metropolis,food,cafe,"9 North Buona Vista Drive #01-10, The Metropolis, Tower 1, Singapore 138588",1.3060254,103.7912901,2,3.9,92,NUS,"Came here to have brunch for several times. It’s a good choice for people working around. Affordable food with good quality. Recommend high-volume and low-calories salad bowl if you want to eat some healthy food. About the service, I would say really appreciate the prompt response and action when there was some issues on my dish. Thanks for the customer experience team and stuff in store. | Terrible service. Asked to dine in, counter staff noted and gave me the dine in utensils (see pic). When my food came to my table, another staff passed me my food in take out packaging, and when I said that I asked to dine in, the staff just replied ""oh the order shows take out"" and proceeds to just hand me the take out bag (while i was seated at the table wif dine in utensils), and walked off????! I had to go straight to the counter, ask for a plate to dine in, and proceeded to remove the wrapper | Great environment & ambience for discussion whether business or social. Not rowdy. Great service from Carey who's attentive to customers' needs. Food and drinks are good. Will be an added value with more visible coffee art."
ChIJfUiqMakb2jERJPhjkxBMjaY,Lemuel Chocolate Bean-To-Bar Pte Ltd,food,chocolate_shop,"1 Vista Exchange Grn, #01-04/05 The Star Vista, Singapore 138617",1.3068072,103.7883997,2,4.3,353,NUS,"Very nice cosy spot for chocolate desserts. The fragrance of cocoa beans and chocolate is apparent the moment you open the doors to the cafe. The hot chocolate is very rich and velvety, high quality, and best savoured in small sips. Would recommend visiting Lemuel if you have a craving for any chocolate desserts! | The finest hot chocolate I have ever had in SE Asia. Utterly incredible .... Rich velvet like flavour , deep in rich flavour and gloss like texture. Akin to a kiss from a coco bean. DAM Errol Brown and his group would endorse this place . Utterly subblime ! Very good friendly service also . Truly outstanding !!! | Been to lemuel a couple of times for their chocolate affogato w my partner and love the combi a lot! Today however, i decided to purchase their cake for my mom's bday. To be honest, we were rather disappointed as it looked better than it tasted (for 70% dark choc i was surprised that the cake was too sweet for all our liking). Nevertheless wanted to drop a review as I understand the owners care about customer's feedback :) will still be back for their affogato!"
ChIJ_We-_2cb2jER1aaXrfC3Pxw,AJ Delights (Fusionopolis),food,bakery,"1 Fusionopolis Wy, B1-22 Connexis Tower, Singapore 138632",1.2998458,103.7877637,2,4.7,106,NUS,"nice place, good deal when i arrived. muffins are jus sooo yummy. bought on promotion price towards the end of the day. nice food, friendly staff as usual and nice place. a must get each time i come to one north. highly recommended to everyone ♥️ | Located above One North MRT station. Stall is brightly lit and staff is friendly from the moment I stepped in. Attracted by the array of muffins lined up neatly and beautifully. Each muffin is big and baked to a gorgeous golden brown. And look so moist and yummy. Lots of flavors to choose too. Each box can hold 6 muffins. Perfect as a gift, good for breakfast and all day snacking. There’s also a juice bar within the stall offering healthy juices and smoothies. The ABC+orange and veggie juices were so fresh and quenching. | AJ Delights - one of my favourite muffins in SG! All their muffins are freshly made daily with love! They have many flavours and do check their IG for what’s available in each of the outlets for the day! I knew them back in the days where I was working near Alexandra! Now they not only serve muffins but also freshly made juices too! They are halal certified too! Definitely a go to choice if you need to have some sweet treats for your colleagues or for any department event! They are not too sweet and moist! Love them!"
ChIJk9SJr50b2jERNtg-loXlTS0,PAWA BAGEL+ BAKERY(@the Star Vista),food,bagel_shop,"1 Vista Exchange Grn, #02-27B/27C, Singapore 138617",1.3068059,103.7884824,2,4.5,108,NUS,"The bagels and buns are freshly baked each morning, and you can tell they pay attention to quality: less sugar, less oil — but no sacrifice in texture or taste. I tried the Chicken Cheese Bagel (warm, soft bread, generous filling) while my mum went for the Soft-Boiled Egg Bagel (hard-boiled shell, molten yolk centre) — both paired with a latte. The set cost just $7.20 for the bagel (or bun) plus drink — great value for what you’re getting. Service was friendly and the café environment at Star Vista is light and inviting. One thing to note: the breakfast | I’ve been back again and again for these mochi bagels. So good! The coffee boy bagel is a must, love the coffee-o topping. The service here is also very sweet and they have a ton of rewards type programs for you to use on multiple purchases. The ambience is also quite nice too with lots of seating. Recommendation is to go there between 8 and 10 AM so you can get the bagels fresh from the oven because they are best warm. | I had the Roasted Herb Mushroom Bagel Plate with scrambled eggs – the mushrooms were well-seasoned and the eggs were fluffy, pairing nicely with their signature bagel. Also tried the Blueberry Creamcheese Bagel, which was soft, chewy and filled with just the right amount of cream cheese and blueberry sweetness. The place has limited dine-in seating, but it’s great for a quick bite. Small suggestion: if they could offer spreads like garlic or herb cream with the bagels, it would make the experience even better."
ChIJhw9v3fEa2jERYHyDHbioscs,Creative Bakery,food,bakery,"721 Clementi West Street 2, Singapore 120721",1.3029166,103.7643206,2,4.4,57,NUS,"First time trying this place and bought a tiramisu birthday cake. Decent quality for the price. Cake was soft and fluffy, not too sweet and melted in the mouth with every bite. The coffee taste in the tiramisu was a little overpowering for my liking though, but the cream balanced it off so it was bearable. They do have a wide variety of cakes to choose from too. Overall would recommended. | Great fluffy bread and open during circuit breaker. We liked the mushroom cheese, pizza ham and floss bread best. It also comes in big round shape. Good for family meal and no hassle to prepare for a quick breakfast. Price was ok, higher than standard neighborhood bread but cheaper than breadtalk. It’s worth the eat because the softnesses of bread last for few days. One of our favorite place to buy bread 👍👍👍. | Creative bakery at clementi stall all kinds of bread and cakes is nice and soft. Even after 7pm $1.10 for each...and keep for next day for breakfast also very soft and nice"
ChIJ2259624b2jERb0TAacKCsxw,KINKY KETO,food,pastry_shop,"8 Biomedical Grv, #01-15 Neuros, Singapore 138665",1.3025063,103.7932681,2,4.9,216,NUS,"Stumbled upon this place while in Biopolis and gave it a try. They serve really good coffee at an affordable price (there’s drip coffee too)! I’ve tried their cakes, macrons and cookies. They are the best keto-friendly desserts I’ve tried - Cakes were moist and flavourful, cookies paired perfectly with coffee and most importantly they were all not too sweet! (No taste of artificial sweeteners either). The owner, Krystal, is also one of the sweetest and friendliest people I’ve met. She’s passionate in the work she does and we have great conversations (not to mention we get to meet her | Amazing food, atmosphere and most of all service. Stumbled upon this cafe at Biopolis and it has been the greatest find! The hot chocolate, cookies and macarons are a must try! The best part about this cafe is the vibes and service, every time I drop by I feel so welcomed. The owner really goes the extra mile to make everyone feel welcomed. She is super friendly and thoughtful! If you’re lucky you will be greeted by Tokyo, their cute little golden retriever doggo who will be around usually on Saturdays. 11/10, absolutely love this place. ❤️ | Lady boss is an extremely friendly lady who has built a great relationship with her regulars, judging by the warm interactions with them as I dropped by for the first time. She also gave me the remote to turn on the fan if I was feeling warm. So sweet! Pistachio cake tasted great and was just the right size. She offered the information that my buckwheat tea could be refilled once, another nice gesture. Highly recommended for their healthier desserts that are just as delicious. 😋"
ChIJp0JVlEIa2jERzgx3hgelytg,Four Leaves,food,bakery,"1 Vista Exchange Grn, #B1-33 The Star Vista, Singapore 138617",1.3068459,103.7879885,1,3.7,36,NUS,"Housefly on the bun! I told the staff and they only removed this one bun. It was close to 9pm… they should just dispose everything in there because who knows where the housefly may have landed beside that one bun?! So unhygienic… Please ensure that the flaps are closed properly because I saw many flaps opened since they have cleared some trays and are preparing for closing. But since it was the case, the housefly could easily enter from one flap and across the whole shelf…. The staff was so relaxed about it when they removed just that one bun. | Horrible customer service. I was scolded by the staff member after she took my order incorrectly. I very clearly ordered the chocolate cake, yet I was given the almond cake. When I politely pointed out the mistake, instead of apologising, she proceeded to blame me and insist that I had ordered it incorrectly, even though the error was clearly due to her misunderstanding. This happened during a Friday night shift, and the staff member (a lady in her 20s) was extremely rude throughout the interaction. When I paid the additional amount to correct her mistake, she continued to behave disrespectfully, | The shop is not very big, but it attracts a lot of customers because the bread is fresh and there’s a wide variety to choose from. However, the customer service needs improvement. The staff were rather rude, and the queue management was poor. I was told to “stand away” while I was in the queue line waiting for my turn to make payment, even though there was barely any space to move. Staff were also doing packing just outside the kitchen, further crowding the limited space. They should consider reorganizing the layout and improving staff training to ensure a more"
ChIJn9zvDZkb2jERYY3grfPCuqM,Polar Puffs & Cakes | National University Hospital,food,bakery,"1 Lower Kent Ridge Rd, #01-03/04/22 One @ kentridge, Singapore 119082",1.2934297,103.784535,2,4.2,21,NUS,"I lost my wallet while shopping and did not realise until a few days later. One can imagine the panic and shock followed by tremendous relief when my wallet is found. My most sincere thanks to the amazing team at Polar Puffs & Cakes (NUH outlet) for your honesty, care, and professionalism in safeguarding my wallet and ensuring it was returned safely. It is genuinely reassuring and uplifting to encounter such integrity and responsibility in action. A heartfelt thank you once again to the entire team. I’m sincerely grateful. | I was served by an enthusiastic staff (young male staff), he was friendly and fast in his service. I had sugar roll and teh c and I really liked the swiss roll, it was fresh and soft, paired with the teh-c, it was a perfect breakfast! Kudos to the staff for making my day as well! :) | I always look forward to my coffee prepared by Kheng Xiang. His consistency, attention to detail, and friendly service make every cup enjoyable. Even my colleagues appreciate and enjoy the coffee he makes. Thank you, Kheng Xiang, for the great service and for brightening our day with your excellent coffee!"
ChIJk5wHDvob2jER9SRLilpc8VI,BreadTalk,food,bakery,"1B Science Park Dr, B2-37/38, Geneo 119315",1.2922816,103.7852129,2,2.2,10,NUS,"The floss bread is quite disappointing. Look at how flat it is, the appeared-height is actually supported by the curved-in sides. I expect the bread to be like ""D"", but instead I got a bread like ""])"" :((( | The bread smells very nice every time I walk past in the morning, but I have only tried their sandwich so far. | Ordered two seeds buns and some other bread from food panda and received burnt bun. The seeds on top tasted bitter and is obviously over baked. I’m sure BreadTalk has better standards than this."
ChIJubCnrC0b2jERwsZ3ydgzJXg,Juz Bread,food,bakery,"28 Dover Cres, #01-95 Dover Gardens, Singapore 130028",1.3045048,103.7817857,2,3.2,33,NUS,"I agree with a previous comment here saying that their egg tarts are not fresh. We purchased at around 3pm and the egg tarts already tasted hard and stale - which was a real disappointment as they looked good on display. I also purchased Swiss rolls (very dry and tasteless) and a brownie cake. Their brownie cake is absolutely delicious; though, it's just a regular chocolate cake and not a brownie at all. Service is not the friendliest, then again the workers are foreign and don't speak English. I will definitely buy the brownie cake if I'm in the area | The egg tart I buy taste like over night ,when I back to the store 9pm the store I saw a lot left over maybe they resale tomorrow mean that one I bought is left over ,the photo is 9pm this is the first and last for the egg tart ,and the sale person rush me out the store 2 minutes before 9 service attitude very poor !! | Good tip, you should go close to closing time and they will give you extra discounts/free stuff. The waffles are consistently really good! Pronounced pandan flavour and it tastes like really good CNY Nonya love letters especially when you toast it at home. The waffles heat up really well even days later. However you have to get the waffles when line is long if not the waffles can be rushed and not cooked for extra long to be crispy. Don’t get their banana cake. It’s so bland and tasteless. But their cheese cake is really quite good for the price,"
